2026-05-15 09:55:09.0565|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "like if she told me she was upset i would of apologized like i did with julia"
2026-05-15 09:55:14.4811|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "looool"
2026-05-15 09:55:32.6984|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "Tbh... The Thots server vibes are off..."
2026-05-15 09:55:48.9767|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "a lil"
2026-05-15 09:55:53.0772|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "There's a bunch of drama and it's all girls just talking about girly shit"
2026-05-15 09:56:15.5919|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "lowkey i felt the heat coming from lyss' friends yesterday in gen"
2026-05-15 09:56:21.3397|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "it was passive"
2026-05-15 09:56:31.1289|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "Who was all online when you said that"
2026-05-15 09:56:44.5270|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "it was just me and cale"
2026-05-15 09:56:57.6875|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "she didnt even say she was upset after that ss"
2026-05-15 09:57:10.4240|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "she just went afk for 10 mins after her last message in the screenshot"
2026-05-15 09:57:15.5959|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "and then left"
2026-05-15 09:57:20.4427|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "weird..."
2026-05-15 09:57:47.1123|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "either way its not that deep"
2026-05-15 09:58:42.4154|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "so far I can buy mounts and it won't glitch out"
2026-05-15 09:58:55.5991|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "yippee"
2026-05-15 09:59:25.7821|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "I want you to intentionally try to break the server"
2026-05-15 09:59:32.8136|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "kk"
2026-05-15 09:59:39.4785|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "im buying mounts at a fast pace too"
2026-05-15 10:00:56.8305|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "how do I got fast"
2026-05-15 10:01:33.4546|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "I dont think i have that implemented"
2026-05-15 10:01:44.5809|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "another problem with servers is people dont always share data"
2026-05-15 10:02:01.1501|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "I heard beau just took off with her data"
2026-05-15 10:02:10.4328|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "she gave it to Vin"
2026-05-15 10:02:23.7197|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "might be up to vin to give me his data"
2026-05-15 10:02:33.7178|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "but i dont think he likes me very much"
2026-05-15 10:03:04.7459|INFO|Chat|WorldSay|From: "Devilxx" (177), Msg: "i don't understand the issue tbh"
2026-05-15 10:03:25.1061|INFO|Chat|WorldSay|From: "Kaine" (225), Msg: "I mean"
